id_tx,id_cliente,id_ciudad,categoria,monto,fecha
4978,209,3,hogar,629.97,2025-09-25
4979,141,2,ropa,30.51,2025-01-19
4980,298,2,hogar,101.51,2025-04-20
4981,191,3,electronica,37.97,2025-04-02
4982,177,7,deportes,285.27,2025-04-24
4983,486,2,mercado,12.64,2025-03-26
4984,566,2,electronica,140.41,2025-04-10
4985,103,3,ropa,95.56,2025-09-21
4986,139,2,electronica,140.01,2025-03-26
4987,705,5,mercado,52.39,2025-11-18
4988,312,4,mercado,53.13,2025-06-10
4989,549,2,ropa,144.8,2025-12-24
4990,751,2,hogar,85.19,2025-01-27
4991,34,1,deportes,59.95,2025-04-13
4992,446,2,mercado,8.55,2025-02-17
4993,249,3,ropa,29.84,2025-01-07
4994,226,2,mercado,67.14,2025-03-15
4995,727,1,ropa,91.72,2025-02-19
4996,788,2,ropa,6.78,2025-03-05
4997,219,1,mercado,199.68,2025-08-06
4998,246,2,deportes,127.54,2025-08-19
4999,319,3,hogar,72.38,2025-03-05
5000,698,5,mercado,10.01,2025-09-26
5001,233,2,libros,20.56,2025-01-26
5002,579,2,hogar,6.48,2025-01-15
5003,504,3,electronica,110.24,2025-03-17
5004,738,2,electronica,158.42,2025-10-10
5005,681,3,deportes,62.38,2025-03-22
5006,242,5,libros,53.85,2025-09-04
5007,649,1,electronica,285.23,2025-09-08
5008,774,1,mercado,114.72,2025-05-24
5009,538,3,electronica,371.2,2025-12-13
5010,598,2,electronica,184.99,2025-09-01
5011,253,2,mercado,27.33,2025-06-17
5012,528,3,electronica,328.09,2025-02-21
5013,492,4,ropa,500.9,2025-05-11
5014,765,7,ropa,259.55,2025-01-13
5015,156,5,electronica,8.09,2025-04-12
5016,444,1,ropa,63.19,2025-12-01
5017,768,7,electronica,688.47,2025-12-13
5018,526,4,libros,24.6,2025-01-26
5019,405,2,ropa,199.06,2025-04-14
5020,141,1,deportes,66.95,2025-06-28
5021,141,4,mercado,45.51,2025-07-26
5022,600,3,mercado,34.3,2025-07-02
5023,700,6,mercado,173.55,2025-10-17
5024,529,2,ropa,14.83,2025-07-16
5025,308,3,hogar,146.21,2025-04-22
5026,491,1,libros,41.06,2025-06-24
5027,529,4,electronica,677.71,2025-03-24
5028,175,4,libros,23.64,2025-01-08
5029,43,4,ropa,43.16,2025-05-18
5030,723,1,ropa,122.78,2025-07-08
5031,617,2,ropa,88.77,2025-11-03
5032,627,3,mercado,56.64,2025-02-03
5033,237,2,mercado,5.16,2025-12-18
5034,240,1,libros,41.12,2025-05-14
5035,420,2,ropa,227.61,2025-09-05
5036,746,3,electronica,23.0,2025-11-26
5037,626,1,ropa,45.79,2025-11-18
5038,785,1,deportes,18.41,2025-01-03
5039,646,3,electronica,299.39,2025-03-11
5040,421,1,ropa,36.69,2025-06-14
5041,639,2,electronica,131.7,2025-03-25
5042,458,1,libros,5.31,2025-07-02
5043,96,2,mercado,108.89,2025-07-01
5044,589,2,deportes,20.78,2025-09-18
5045,749,2,ropa,42.73,2025-01-18
5046,722,3,hogar,68.2,2025-01-13
5047,486,2,hogar,13.91,2025-08-03
5048,584,2,ropa,149.01,2025-05-17
5049,94,2,electronica,467.85,2025-02-09
5050,740,2,mercado,19.25,2025-07-14
5051,345,1,electronica,305.01,2025-04-06
5052,525,1,juguetes,50.65,2025-05-24
5053,43,2,electronica,313.02,2025-06-26
5054,767,4,mercado,38.75,2025-01-28
5055,484,1,ropa,88.39,2025-03-15
5056,471,2,hogar,15.8,2025-12-19
5057,117,3,hogar,231.77,2025-05-05
5058,40,3,deportes,79.35,2025-09-15
5059,393,2,ropa,74.2,2025-08-01
5060,232,3,hogar,284.48,2025-05-08
5061,670,3,electronica,120.78,2025-06-02
5062,364,3,electronica,261.18,2025-11-07
5063,218,3,ropa,101.71,2025-03-16
5064,387,1,ropa,105.56,2025-04-07
5065,324,2,deportes,72.43,2025-07-02
5066,251,3,electronica,570.49,2025-09-28
5067,491,5,mercado,30.13,2025-11-25
5068,96,3,electronica,59.06,2025-01-18
5069,730,2,electronica,434.93,2025-04-22
5070,507,3,mercado,65.37,2025-04-25
5071,453,2,ropa,193.33,2025-12-25
5072,411,5,mercado,101.89,2025-07-28
5073,163,2,mercado,51.03,2025-01-04
5074,159,1,electronica,137.6,2025-07-20
5075,658,3,hogar,186.0,2025-10-06
5076,797,4,ropa,10.1,2025-05-28
5077,187,2,mercado,95.53,2025-02-25
5078,634,6,electronica,165.8,2025-10-01
5079,726,2,mercado,37.32,2025-01-14
5080,143,1,electronica,158.86,2025-05-18
5081,358,1,electronica,102.94,2025-04-09
5082,79,1,mercado,21.54,2025-09-21
5083,427,2,juguetes,74.28,2025-02-16
5084,511,1,ropa,11.24,2025-12-12
5085,196,1,mercado,110.75,2025-08-16
5086,615,2,hogar,183.02,2025-06-28
5087,215,1,mercado,65.63,2025-08-15
5088,411,6,electronica,349.84,2025-05-12
5089,122,1,mercado,20.88,2025-08-19
5090,108,2,mercado,27.53,2025-06-10
5091,381,2,electronica,28.93,2025-10-06
5092,651,1,electronica,311.39,2025-06-08
5093,644,3,deportes,152.1,2025-09-20
5094,647,6,electronica,171.23,2025-03-12
5095,41,3,electronica,279.32,2025-07-19
5096,510,2,mercado,27.16,2025-11-05
5097,671,2,electronica,114.23,2025-10-28
5098,214,2,juguetes,77.16,2025-07-05
5099,510,2,electronica,288.36,2025-10-15
5100,453,4,electronica,250.51,2025-03-22
5101,240,7,hogar,187.28,2025-03-06
5102,712,1,hogar,194.31,2025-07-08
5103,259,2,mercado,34.27,2025-01-08
5104,619,4,electronica,20.9,2025-10-15
5105,763,2,ropa,190.85,2025-08-06
5106,181,3,juguetes,44.35,2025-02-15
5107,232,1,electronica,55.08,2025-02-15
5108,31,1,electronica,1183.46,2025-06-04
5109,502,1,mercado,51.25,2025-07-26
5110,528,2,ropa,82.6,2025-05-24
5111,588,1,hogar,97.67,2025-03-01
5112,684,2,electronica,180.38,2025-08-26
5113,637,1,libros,97.57,2025-05-04
5114,662,2,electronica,37.89,2025-12-16
5115,518,1,electronica,85.28,2025-12-27
5116,521,5,electronica,206.12,2025-07-05
5117,560,2,mercado,10.26,2025-09-19
5118,799,2,hogar,129.05,2025-12-22
5119,318,1,libros,25.85,2025-09-11
5120,667,1,deportes,96.6,2025-04-20
5121,567,1,electronica,71.96,2025-03-23
5122,354,2,ropa,91.72,2025-01-20
5123,244,2,mercado,22.09,2025-03-09
5124,199,2,electronica,382.11,2025-01-21
5125,677,1,hogar,29.94,2025-09-28
5126,238,4,mercado,44.81,2025-10-12
5127,62,2,deportes,42.8,2025-12-16
5128,407,5,ropa,28.72,2025-01-06
5129,191,1,hogar,111.98,2025-04-02
5130,418,1,hogar,70.63,2025-03-28
5131,555,1,mercado,142.66,2025-11-23
5132,576,1,electronica,113.99,2025-08-23
5133,739,3,libros,21.49,2025-07-25
5134,379,1,electronica,792.48,2025-06-05
5135,118,1,hogar,171.58,2025-02-07
5136,545,2,deportes,172.35,2025-06-13
5137,534,3,ropa,14.32,2025-06-03
5138,466,2,electronica,295.25,2025-04-27
5139,607,2,mercado,44.56,2025-03-21
5140,317,1,mercado,130.61,2025-06-21
5141,711,5,juguetes,12.1,2025-01-13
5142,378,3,hogar,73.73,2025-09-11
5143,593,3,deportes,11.71,2025-03-07
5144,30,3,mercado,19.62,2025-04-11
5145,227,2,electronica,346.21,2025-11-12
5146,636,2,hogar,98.08,2025-11-02
5147,590,1,electronica,8.28,2025-08-16
5148,465,2,deportes,117.35,2025-02-14
5149,135,1,libros,29.1,2025-02-26
5150,497,2,deportes,139.36,2025-06-25
5151,329,6,electronica,458.49,2025-01-09
5152,117,3,deportes,45.05,2025-12-11
5153,567,3,electronica,59.77,2025-07-10
5154,731,2,electronica,25.3,2025-08-08
5155,105,2,electronica,449.67,2025-01-28
5156,250,1,juguetes,23.91,2025-07-08
5157,110,2,libros,64.19,2025-11-13
5158,344,3,electronica,569.3,2025-01-20
5159,741,2,electronica,88.07,2025-03-21
5160,688,3,ropa,13.22,2025-04-24
5161,310,2,libros,17.44,2025-06-25
5162,383,1,mercado,19.13,2025-06-20
5163,161,3,deportes,90.14,2025-12-04
5164,351,1,ropa,140.61,2025-09-04
5165,142,4,electronica,761.95,2025-12-12
5166,403,1,hogar,256.44,2025-08-01
5167,388,3,deportes,188.05,2025-10-27
5168,27,2,mercado,32.93,2025-07-25
5169,161,3,mercado,15.11,2025-10-24
5170,486,7,deportes,39.08,2025-10-28
5171,339,5,hogar,36.64,2025-04-26
5172,203,2,hogar,17.19,2025-02-27
5173,207,1,electronica,81.92,2025-11-15
5174,118,3,electronica,26.59,2025-12-15
5175,430,1,hogar,279.84,2025-04-04
5176,217,2,hogar,106.15,2025-02-19
5177,58,4,ropa,41.53,2025-06-21
5178,88,3,mercado,200.73,2025-03-01
5179,792,2,mercado,23.49,2025-03-03
5180,29,6,hogar,175.99,2025-05-07
5181,492,2,electronica,46.44,2025-12-04
5182,186,4,hogar,322.76,2025-08-19
5183,114,3,mercado,43.44,2025-07-17
5184,152,1,ropa,351.5,2025-05-17
5185,608,4,hogar,69.5,2025-02-18
5186,9,3,ropa,21.57,2025-04-17
5187,769,1,hogar,12.48,2025-04-27
5188,292,1,ropa,36.34,2025-02-08
5189,398,5,ropa,131.0,2025-11-09
5190,758,1,deportes,300.8,2025-04-05
5191,49,2,mercado,39.65,2025-06-15
5192,783,2,electronica,92.15,2025-07-05
5193,344,7,ropa,11.67,2025-01-07
5194,613,3,juguetes,56.85,2025-04-22
5195,651,2,ropa,378.96,2025-01-26
5196,182,1,mercado,32.0,2025-02-12
5197,362,2,ropa,67.24,2025-06-08
5198,248,2,juguetes,98.3,2025-12-06
5199,496,1,ropa,50.53,2025-11-27
5200,255,6,ropa,202.57,2025-09-25
5201,83,1,electronica,331.28,2025-02-18
5202,634,1,deportes,107.07,2025-02-19
5203,85,2,mercado,68.83,2025-04-27
5204,231,2,mercado,43.32,2025-02-08
5205,344,1,ropa,74.15,2025-10-07
5206,797,2,mercado,40.27,2025-08-04
5207,240,7,deportes,42.13,2025-08-07
5208,99,1,mercado,303.58,2025-04-01
5209,763,2,ropa,29.46,2025-08-22
5210,37,1,electronica,149.49,2025-11-10
5211,30,7,juguetes,23.59,2025-10-05
5212,703,1,ropa,5.89,2025-03-24
5213,589,2,ropa,36.75,2025-09-06
5214,30,2,mercado,118.96,2025-07-11
5215,661,2,hogar,30.35,2025-09-26
5216,558,2,electronica,141.7,2025-06-24
5217,347,5,hogar,23.8,2025-11-27
5218,445,2,electronica,601.76,2025-02-26
5219,187,3,juguetes,8.48,2025-11-20
5220,551,1,deportes,109.84,2025-01-18
5221,498,7,libros,17.21,2025-11-22
5222,434,3,hogar,15.52,2025-02-16
5223,296,3,ropa,11.39,2025-04-08
5224,356,4,mercado,82.95,2025-08-05
5225,88,1,mercado,66.59,2025-05-09
5226,75,2,hogar,84.72,2025-04-07
5227,351,2,deportes,13.47,2025-05-04
5228,788,2,electronica,85.43,2025-07-27
5229,781,4,electronica,1893.41,2025-02-17
5230,641,1,ropa,59.93,2025-09-07
5231,370,1,electronica,53.33,2025-10-22
5232,645,2,ropa,192.17,2025-07-20
5233,791,3,electronica,176.85,2025-10-24
5234,786,2,deportes,240.24,2025-04-20
5235,272,1,ropa,5.55,2025-04-22
5236,299,7,libros,24.31,2025-12-15
5237,627,7,mercado,84.61,2025-10-09
5238,777,1,mercado,10.07,2025-05-02
5239,220,1,electronica,146.62,2025-09-18
5240,655,3,ropa,15.93,2025-02-07
5241,429,2,hogar,146.65,2025-07-26
5242,318,1,ropa,47.77,2025-02-12
5243,485,4,hogar,77.44,2025-10-02
5244,490,2,ropa,60.84,2025-01-24
5245,679,1,ropa,61.17,2025-12-14
5246,677,1,mercado,24.36,2025-12-16
5247,639,7,mercado,11.48,2025-03-12
5248,66,1,electronica,34.6,2025-02-17
5249,299,4,electronica,345.54,2025-01-21
5250,597,2,mercado,21.34,2025-04-15
5251,182,2,mercado,17.86,2025-02-24
5252,446,2,deportes,40.14,2025-08-04
5253,130,1,ropa,35.77,2025-12-24
5254,572,3,mercado,60.6,2025-12-20
5255,630,2,mercado,12.34,2025-04-18
5256,784,2,ropa,16.5,2025-09-19
5257,754,3,ropa,40.87,2025-04-25
5258,578,2,electronica,29.57,2025-06-13
5259,370,1,hogar,60.88,2025-05-15
5260,611,2,electronica,192.32,2025-07-22
5261,132,1,ropa,12.83,2025-08-10
5262,181,6,hogar,19.18,2025-05-23
5263,364,1,hogar,70.32,2025-01-07
5264,24,2,electronica,157.41,2025-06-27
5265,622,3,electronica,1294.32,2025-05-17
5266,516,3,juguetes,25.72,2025-08-14
5267,574,3,mercado,15.81,2025-04-04
5268,480,2,libros,25.46,2025-02-16
5269,192,3,ropa,32.55,2025-06-27
5270,290,1,electronica,22.15,2025-01-23
5271,236,1,hogar,290.94,2025-03-08
5272,362,2,electronica,140.47,2025-03-19
5273,311,1,mercado,52.67,2025-07-04
5274,589,5,hogar,108.74,2025-12-07
5275,355,1,mercado,8.35,2025-07-22
5276,611,6,libros,31.91,2025-03-18
5277,458,1,mercado,99.32,2025-03-18
5278,698,3,mercado,15.61,2025-12-05
5279,403,2,ropa,98.75,2025-05-23
5280,311,2,ropa,123.72,2025-02-27
5281,760,2,hogar,52.7,2025-11-17
5282,381,3,deportes,88.16,2025-10-01
5283,86,1,electronica,132.13,2025-01-07
5284,169,2,libros,9.29,2025-06-04
5285,45,5,juguetes,49.51,2025-07-20
5286,53,1,electronica,28.62,2025-05-23
5287,550,4,electronica,1603.67,2025-08-06
5288,204,2,hogar,158.76,2025-01-23
5289,566,7,ropa,38.25,2025-10-26
5290,48,1,ropa,172.52,2025-07-23
5291,131,1,ropa,7.83,2025-10-21
5292,507,2,ropa,186.17,2025-01-03
5293,454,5,electronica,65.33,2025-07-20
5294,783,2,electronica,11.96,2025-11-19
5295,676,2,libros,54.94,2025-06-22
5296,413,1,mercado,41.87,2025-12-25
5297,375,2,mercado,38.19,2025-10-18
5298,22,2,mercado,32.19,2025-03-04
5299,725,1,ropa,33.63,2025-11-03
5300,689,2,deportes,124.86,2025-05-02
5301,336,6,ropa,6.09,2025-03-05
5302,291,1,electronica,56.35,2025-05-17
5303,120,3,libros,10.62,2025-10-07
5304,772,1,ropa,137.44,2025-09-08
5305,668,1,libros,71.21,2025-03-16
5306,469,1,juguetes,6.53,2025-08-14
5307,473,1,hogar,31.78,2025-02-12
5308,141,7,electronica,203.95,2025-12-25
5309,729,4,libros,39.2,2025-08-17
5310,546,2,mercado,33.65,2025-05-05
5311,262,6,libros,53.42,2025-07-24
5312,394,7,mercado,39.14,2025-11-06
5313,215,1,electronica,196.65,2025-08-13
5314,40,2,electronica,27.86,2025-02-12
5315,395,1,mercado,89.63,2025-02-05
5316,522,3,electronica,195.22,2025-09-09
5317,27,2,electronica,275.29,2025-07-20
5318,368,5,electronica,748.27,2025-10-05
5319,528,6,ropa,75.87,2025-09-06
5320,223,4,mercado,54.6,2025-02-15
5321,729,1,electronica,240.05,2025-11-10
5322,357,2,electronica,469.32,2025-01-18
5323,251,1,deportes,153.57,2025-05-08
5324,661,5,ropa,380.39,2025-04-07
5325,25,6,deportes,66.74,2025-10-24
5326,392,3,mercado,14.66,2025-06-25
5327,681,3,electronica,25.63,2025-04-01
5328,417,6,deportes,23.22,2025-08-25
5329,282,6,libros,22.34,2025-12-01
5330,191,3,libros,13.37,2025-03-11
5331,59,2,ropa,103.15,2025-09-04
5332,701,2,mercado,177.47,2025-05-01
5333,411,7,deportes,51.2,2025-07-22
5334,441,7,juguetes,6.99,2025-04-22
5335,580,1,libros,14.11,2025-07-25
5336,358,1,ropa,80.07,2025-08-11
5337,582,1,deportes,289.67,2025-11-20
5338,707,4,electronica,152.22,2025-06-13
5339,394,4,ropa,23.87,2025-11-02
5340,176,1,deportes,103.3,2025-12-11
5341,442,2,mercado,257.13,2025-01-23
5342,216,1,electronica,92.45,2025-04-01
5343,603,3,ropa,115.81,2025-04-26
5344,779,1,mercado,8.28,2025-11-27
5345,84,7,electronica,34.88,2025-03-13
5346,795,3,juguetes,45.41,2025-03-19
5347,342,3,ropa,22.14,2025-07-18
5348,785,4,ropa,246.97,2025-02-12
5349,561,1,mercado,62.44,2025-08-04
5350,30,2,mercado,6.79,2025-12-11
5351,565,3,ropa,22.94,2025-06-15
5352,108,2,juguetes,85.17,2025-09-16
5353,300,3,mercado,28.64,2025-12-11
5354,755,2,deportes,178.82,2025-09-13
5355,437,2,ropa,63.46,2025-09-14
5356,269,2,hogar,209.95,2025-11-03
5357,210,2,libros,36.63,2025-04-16
5358,312,2,ropa,34.65,2025-09-15
5359,289,1,hogar,70.5,2025-02-21
5360,610,3,electronica,1674.66,2025-01-13
5361,630,2,ropa,235.05,2025-11-01
5362,786,2,mercado,16.9,2025-01-17
5363,502,2,libros,58.94,2025-12-21
5364,46,1,deportes,190.54,2025-03-24
5365,4,3,electronica,43.81,2025-12-08
5366,643,5,deportes,111.18,2025-05-03
5367,175,3,hogar,209.61,2025-08-05
5368,749,3,mercado,19.42,2025-03-28
5369,489,2,juguetes,58.4,2025-04-10
5370,13,1,mercado,138.06,2025-06-15
5371,358,3,deportes,205.05,2025-12-01
5372,384,2,libros,16.56,2025-06-15
5373,155,1,mercado,43.66,2025-06-25
5374,274,4,mercado,167.7,2025-09-28
5375,385,1,ropa,78.89,2025-12-08
5376,422,1,ropa,61.08,2025-05-17
5377,626,1,electronica,1459.56,2025-02-06
5378,403,2,ropa,18.71,2025-09-16
5379,650,5,electronica,276.88,2025-07-23
5380,174,2,electronica,53.02,2025-09-03
5381,62,1,ropa,11.48,2025-01-06
5382,330,2,hogar,40.17,2025-09-18
5383,463,4,electronica,158.2,2025-06-09
5384,82,2,ropa,31.9,2025-03-27
5385,449,6,mercado,86.76,2025-11-08
5386,161,2,libros,27.41,2025-04-28
5387,7,1,ropa,108.33,2025-09-24
5388,645,2,hogar,44.05,2025-05-04
5389,682,2,electronica,482.03,2025-10-08
5390,411,1,ropa,8.6,2025-02-06
5391,422,4,mercado,6.47,2025-11-05
5392,368,3,hogar,164.51,2025-06-17
5393,150,6,mercado,58.41,2025-11-23
5394,13,1,electronica,71.54,2025-02-24
5395,637,6,deportes,92.74,2025-09-13
5396,412,2,hogar,75.99,2025-02-09
5397,3,1,ropa,8.25,2025-01-11
5398,69,2,deportes,9.84,2025-08-15
5399,14,1,mercado,35.54,2025-11-10
5400,70,1,mercado,13.92,2025-08-28
5401,239,4,mercado,7.22,2025-10-28
5402,26,2,electronica,16.97,2025-12-04
5403,634,2,mercado,176.91,2025-10-19
5404,680,2,hogar,78.14,2025-03-05
5405,587,1,ropa,42.01,2025-04-06
5406,523,4,ropa,131.6,2025-05-19
5407,572,1,electronica,288.82,2025-08-04
5408,595,3,hogar,131.03,2025-03-07
5409,215,1,deportes,87.33,2025-11-25
5410,413,1,hogar,42.59,2025-12-22
5411,185,3,electronica,382.93,2025-12-03
5412,457,2,electronica,206.68,2025-06-03
5413,261,2,libros,44.61,2025-01-19
5414,722,1,hogar,381.24,2025-07-18
5415,50,1,hogar,786.38,2025-08-22
5416,169,2,electronica,56.86,2025-05-26
5417,454,4,mercado,107.77,2025-02-20
5418,606,4,mercado,24.22,2025-06-16
5419,162,4,ropa,22.01,2025-12-10
5420,541,5,deportes,202.45,2025-11-10
5421,400,7,hogar,65.52,2025-02-19
5422,72,3,mercado,142.01,2025-10-01
5423,409,2,ropa,72.74,2025-06-23
5424,43,2,libros,9.83,2025-09-23
5425,166,1,ropa,148.02,2025-05-25
5426,516,1,electronica,14.29,2025-02-19
5427,173,7,ropa,39.4,2025-02-01
5428,463,1,hogar,94.83,2025-10-11
5429,687,3,hogar,274.75,2025-10-08
5430,507,2,hogar,294.39,2025-08-11
5431,650,1,ropa,22.47,2025-06-21
5432,730,2,juguetes,124.11,2025-02-15
5433,305,2,ropa,52.54,2025-07-10
5434,43,1,juguetes,174.64,2025-10-10
5435,18,2,mercado,131.26,2025-08-20
5436,357,3,electronica,769.42,2025-11-20
5437,81,4,electronica,87.7,2025-02-18
5438,50,2,juguetes,26.52,2025-05-08
5439,496,1,mercado,7.84,2025-10-26
5440,183,2,ropa,351.82,2025-07-09
5441,780,1,deportes,27.21,2025-03-03
5442,310,5,electronica,104.33,2025-06-24
5443,128,2,mercado,122.25,2025-11-15
5444,63,3,electronica,645.49,2025-06-23
5445,581,7,libros,10.51,2025-05-05
5446,157,2,mercado,13.94,2025-10-13
5447,323,2,mercado,6.05,2025-01-02
5448,88,2,deportes,21.5,2025-07-11
5449,113,1,juguetes,28.35,2025-12-10
5450,728,2,mercado,69.54,2025-04-11
5451,537,3,ropa,43.32,2025-05-15
5452,10,3,electronica,155.38,2025-12-09
5453,144,2,hogar,99.07,2025-10-21
5454,231,3,electronica,47.29,2025-12-02
5455,163,1,ropa,122.19,2025-11-27
5456,234,1,hogar,225.53,2025-12-16
5457,688,7,hogar,99.84,2025-06-25
5458,569,5,ropa,77.4,2025-04-25
5459,602,7,libros,56.0,2025-01-27
5460,49,1,electronica,31.47,2025-02-16
5461,248,3,mercado,13.76,2025-11-14
5462,163,1,electronica,215.69,2025-10-02
5463,322,7,electronica,127.6,2025-09-09
5464,63,6,hogar,27.74,2025-07-08
5465,91,3,mercado,39.21,2025-09-18
5466,213,2,libros,69.1,2025-08-18
5467,763,2,ropa,96.3,2025-06-07
5468,236,1,mercado,57.57,2025-06-25
5469,724,1,hogar,85.3,2025-08-11
5470,299,1,hogar,261.51,2025-01-02
5471,117,2,electronica,134.23,2025-10-14
5472,681,1,deportes,27.11,2025-08-03
5473,464,4,ropa,10.3,2025-02-26
5474,9,3,hogar,251.24,2025-11-21
5475,572,1,ropa,239.58,2025-05-12
5476,529,3,electronica,77.92,2025-11-25
5477,526,5,ropa,187.5,2025-07-12
5478,48,2,electronica,596.84,2025-10-02
5479,31,1,mercado,153.91,2025-06-16
5480,132,1,deportes,170.77,2025-03-24
5481,647,1,ropa,33.28,2025-12-08
5482,422,3,deportes,102.24,2025-07-02
5483,158,2,hogar,99.54,2025-09-16
5484,740,2,mercado,34.93,2025-11-26
5485,263,1,libros,83.95,2025-01-19
5486,224,2,juguetes,163.14,2025-02-13
5487,667,2,electronica,32.25,2025-07-26
5488,535,3,electronica,249.89,2025-11-08
5489,453,3,mercado,64.91,2025-02-07
5490,609,2,electronica,629.15,2025-09-16
5491,173,3,mercado,53.94,2025-12-23
5492,719,2,hogar,21.48,2025-02-27
5493,510,2,mercado,37.77,2025-08-18
5494,256,2,electronica,268.39,2025-06-24
5495,288,1,deportes,146.61,2025-08-07
5496,655,3,electronica,1897.78,2025-05-16
5497,339,2,ropa,115.23,2025-01-22
5498,314,1,electronica,25.6,2025-10-17
5499,565,3,ropa,29.04,2025-01-23
5500,687,1,electronica,136.22,2025-05-11
5501,234,1,mercado,51.65,2025-05-18
5502,526,2,deportes,37.5,2025-02-23
5503,350,2,hogar,41.56,2025-06-01
5504,239,1,hogar,15.33,2025-02-08
5505,337,2,electronica,370.36,2025-05-03
5506,330,3,ropa,15.1,2025-10-05
5507,322,1,hogar,50.17,2025-01-04
5508,412,4,juguetes,9.94,2025-09-17
5509,733,2,libros,19.31,2025-12-05
5510,272,1,deportes,44.34,2025-04-14
5511,379,2,electronica,185.55,2025-06-28
5512,478,5,mercado,35.38,2025-05-08
5513,230,1,ropa,15.21,2025-12-23
5514,200,1,libros,21.53,2025-01-22
5515,564,2,ropa,12.25,2025-02-10
5516,688,6,hogar,74.75,2025-06-22
5517,248,4,electronica,11.09,2025-09-06
5518,1,2,mercado,10.79,2025-04-07
5519,186,1,electronica,198.78,2025-10-19
5520,44,7,electronica,645.53,2025-06-19
5521,365,3,electronica,216.62,2025-12-09
5522,324,3,hogar,79.97,2025-10-17
5523,108,2,deportes,177.71,2025-01-20
5524,186,2,juguetes,27.54,2025-12-17
5525,315,2,ropa,187.47,2025-05-12
5526,254,2,electronica,488.0,2025-11-20
5527,701,2,deportes,45.46,2025-05-04
5528,440,2,mercado,15.44,2025-06-26
5529,306,3,mercado,147.95,2025-03-24
5530,232,1,mercado,15.67,2025-11-03
5531,312,3,ropa,364.26,2025-05-28
5532,33,1,hogar,46.58,2025-09-20
5533,321,1,electronica,603.29,2025-08-24
5534,82,2,mercado,19.82,2025-09-17
5535,327,2,electronica,369.21,2025-03-03
5536,531,2,hogar,21.94,2025-02-04
5537,30,2,ropa,85.87,2025-09-08
5538,610,2,electronica,42.56,2025-01-28
5539,62,3,ropa,113.39,2025-12-21
5540,270,5,hogar,18.83,2025-05-14
5541,638,4,libros,7.65,2025-12-08
5542,451,3,hogar,64.4,2025-10-21
5543,103,5,electronica,58.87,2025-04-08
5544,291,2,ropa,70.76,2025-10-01
5545,690,3,ropa,45.09,2025-05-19
5546,420,2,electronica,113.16,2025-04-17
5547,510,1,hogar,9.91,2025-10-06
5548,226,1,electronica,240.26,2025-12-08
